track_popularity,track_album_release_date,danceability,energy,key,loudness,song_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.5353535353535354,2015,0.209205020920502,0.9877750611246944,8,0.8003270994809074,1,0.0901819322459221,2.8877696242550648e-05,0.0,0.2961894702632434,0.3428987315450197,0.6686828895438142,0.3881780535896214
0.1919191919191919,2012,0.3835425383542539,0.8312958435207822,7,0.610467183389035,1,0.2848180677540777,0.0281077861225601,0.0,0.0640233994150146,0.866916198793928,0.2586963391958137,0.5221056219905713
0.8282828282828283,2018,0.7712691771269177,0.4376528117359413,6,0.5093507786389817,0,0.0622647427854454,0.0142553898157344,0.0005025329280648,0.0910383490412739,0.1339155749636099,0.3533730698279472,0.4648049367221002
0.696969696969697,2019,0.9567642956764296,0.5048899755501222,7,0.4878759866315864,1,0.408720200752823,0.341758394471272,0.0,0.0874837504062398,0.6267415263048451,0.3971028126676612,0.2027449476461086
0.3333333333333333,2020,0.6750348675034867,0.647921760391198,11,0.5345943255350921,0,0.5263488080301129,0.1809897074066518,0.0,0.3835310367240819,0.1120815138282387,0.5224344605072649,0.3944264314518472
0.2929292929292929,2019,0.497907949790795,0.3557457212713936,4,0.0868235796060584,1,0.5812421580928482,0.6218396920618368,0.1377912867274569,0.086569710757231,0.2472447494281555,0.5219787892373384,0.426706488938473
0.4141414141414141,2019,0.2914923291492329,0.5097799511002444,6,0.5980942899808007,0,0.006900878293601,0.0318489442492211,0.0078926038500506,0.1174439389015274,0.0283842794759825,0.3236809419166121,0.5793869384497979
0.7373737373737373,2012,0.3417015341701534,0.7334963325183375,8,0.7133613027092369,1,0.0777917189460476,0.0402412719387579,0.0,0.0665623984400389,0.1526304845082137,0.5807530335212364,0.7013329614521958
0.0404040404040404,2017,0.605299860529986,0.5929095354523227,11,0.4681078006115338,0,0.3444165621079046,0.0201199079602299,0.0,0.2535342866428339,0.87627365356623,0.6976400637939777,0.4392071184247735
0.2929292929292929,2019,0.7559274755927476,0.7885085574572127,11,0.5759084121453459,0,0.1127666248431618,0.0001765017736729,0.3363728470111449,0.0732653558661033,0.4219172385111249,0.5662303491764844,0.6607553060852925
0.1414141414141414,2016,0.6708507670850767,0.21760391198044,1,0.2192277607907274,1,0.1405269761606022,0.1941343170408661,0.0063627152988855,0.1306467338316542,0.5414847161572053,0.8168421980994097,0.9163499866355216
0.3737373737373737,2019,0.694560669456067,0.812958435207824,11,0.8774799118253572,1,0.0404642409033877,0.0449935538834353,0.1286727456940223,0.1184595385115372,0.1411935953420669,0.55161212085578,0.4715801461957721
0.4141414141414141,2017,0.6750348675034867,0.6503667481662592,0,0.5737040460783618,1,0.1985570890840652,0.043072418629204,1.7527862208713273e-06,0.1418183295417614,0.8741942191723852,0.7419063228063469,0.4725369653724428
0.4848484848484848,2019,0.7475592747559275,0.5770171149144254,5,0.6743226907487734,0,0.0795169385194479,0.170878469226487,0.0,0.3398602534936626,0.7275940944063215,0.5519208013934721,0.3841842051234374
0.3737373737373737,2005,0.807531380753138,0.6051344743276283,9,0.623337836876911,1,0.3898996235884567,0.0054080564080902,0.0,0.0643280792980175,0.5373258473695155,0.3085849937161461,0.508830240134497
0.3333333333333333,1999,0.5523012552301255,0.5036674816625917,0,0.3058380146483681,0,0.0559912170639899,0.0021623489522573,0.0047517730496453,0.1204907377315567,0.4780619671449366,0.3999323842631722,0.08659019860777
0.0808080808080808,2000,0.5188284518828452,0.3264058679706601,5,0.0902367915807438,0,0.0094102885821831,0.1041442972373994,8.743667679837893e-06,0.1113503412414689,0.3345809939696402,0.623534686138039,0.5729797363517686
0.2424242424242424,2019,0.8242677824267782,0.6687041564792174,0,0.4225983076157292,1,0.0312107904642408,0.3579363755595356,0.0293819655521783,0.1428339291517712,0.8793928051569972,0.5072723664772935,0.4211360193997993
0.5858585858585859,2019,0.4532775453277545,0.3789731051344743,5,0.4026879044300647,0,0.0635194479297365,0.1991899361309485,1.894630192502533e-05,0.1854891127721807,0.4437512996464962,0.667859741443302,0.3115279278860494
0.6060606060606061,2017,0.4463040446304044,0.7970660146699264,11,0.5466827846121027,1,0.0210163111668757,0.0002664917934764,0.0060283687943262,0.3154858628534287,0.6672904969848201,0.5514871787333808,0.6351691090735124
0.494949494949495,2014,0.5327754532775454,0.8178484107579462,7,0.5949655123373392,1,0.0323086574654956,0.0283100108861634,7.304964539007093e-05,0.2758774780630484,0.5082137658556872,0.4999007812557418,0.2918492176937946
0.2222222222222222,2019,0.606694560669456,0.5366748166259169,10,0.5577757235298301,1,0.0870451693851944,0.2093011743111132,3.2016210739615e-06,0.5226681832954176,0.4822208359326263,0.3752158926379692,0.5672426950535935
0.1111111111111111,2019,0.5606694560669456,0.8973105134474327,11,0.7241698072957407,1,0.2032622333751568,0.00539794516991,0.3931104356636272,0.0684920376990575,0.231648991474319,0.580841227960577,0.645062696835524
0.5454545454545454,2003,0.698744769874477,0.3129584352078239,4,0.2410580957121524,0,0.0782622333751568,0.026995549922742,1.2968591691995949e-06,0.1600991225219369,0.4884591391141609,0.3192124236566884,0.7744153524929595
0.5151515151515151,2019,0.7601115760111576,0.2970660146699266,1,0.3280950010666287,1,0.3757841907151819,0.0589470625720627,0.0,0.1011943451413714,0.1765439800374298,0.6541822538088974,0.4632050730785172
0.7676767676767676,2014,0.6359832635983264,0.7591687041564792,1,0.5486027163478632,1,0.0561480552070263,0.0931230476210197,0.0,0.695320116997075,0.7213557912247869,0.5516709171486738,0.5383754217558213
0.6565656565656566,1994,0.3737796373779637,0.276283618581907,6,0.2740524781341108,0,0.0014115432873274,0.2376126412155746,0.0,0.1093191420214494,0.2087752131420253,0.2515452400726133,0.6564980418133854
0.7070707070707071,2019,0.2887029288702928,0.7396088019559901,1,0.5882101969707744,1,0.2659974905897114,0.0089773234856883,1.9148936170212763e-06,0.1804111147221319,0.6038677479725515,0.8160117004622858,0.4452501869090092
0.3939393939393939,2017,0.6248256624825662,0.4706601466992664,1,0.2783901016852734,0,0.3522584692597239,0.1627894786823552,1.955420466058764e-05,0.1499431264218394,0.7837388230401331,0.3574814607938968,0.5666151456340767
0.2323232323232323,2019,0.7071129707112971,0.9144254278728604,0,0.7132190855436251,0,0.0749686323713927,0.1547004881382233,0.0,0.0981475463113422,0.7151174880432523,0.5361927930443984,0.3498704226661553
0.494949494949495,2014,0.7377963737796375,0.787286063569682,7,0.7682571286354263,0,0.0506587202007528,0.1971676884949155,8.642350557244174e-06,0.0807807929801755,0.6704096485755875,0.4628958644157485,0.8307669661084576
0.7777777777777778,2018,0.6122733612273361,0.5855745721271394,10,0.5968143354902937,0,0.1577791718946047,0.1385225070499597,0.0,0.1854891127721807,0.7910168434185901,0.3384461609695509,0.4205627026461667
